url;name;content;product
https://support.mts.ru/mts_stv/registratsiya-i-aktivatsiya-sputnikovogo-tv/chto-takoe-samoregistratsiya-i-kak-zaregistrirovat-oborudovanie-sputnikovogo-tv;Что такое саморегистрация и как зарегистрировать оборудование Спутникового ТВ;Самостоятельная регистрация — это заключение договора с МТС онлайн. Она заменяет подписание договора на бумаге, когда оборудование куплено не в магазинах МТС, а у других продавцов. Чтобы зарегистрировать Спутниковое ТВ от МТС: 1. Заполните форму саморегистрации . На номер телефона, который вы укажете в форме, придёт SMS c кодом подтверждения регистрации 2. Введите код в форму 3. В течение нескольких минут придёт SMS с номером вашего лицевого счёта. Это значит, что договор заключён. Теперь вы можете смотреть Спутниковое ТВ;Спутниковое ТВ
https://support.mts.ru/mts_stv/oplata/kak-oplatit-sputnikovoe-tv-mts;Как оплатить Спутниковое ТВ МТС;в личном кабинете Спутникового ТВ на сайте МТС Оплата в приложении Мой МТС в любом магазине МТС — без комиссии можно оплатить в терминале. При оплате в кассах взимается комиссия в размере 5%, но не менее 10 рублей Для оплаты нужно указать номер лицевого счёта. Как узнать номер лицевого счёта Воспользуйтесь формой на сайте . Для этого понадобятся номер смарт-карты и Chip ID приставки. Номера указаны на оборудовании;Спутниковое ТВ
https://support.mts.ru/mts_stv/oplata/kak-proverit-balans-sputnikovogo-tv-mts;Как проверить баланс Спутникового ТВ МТС;Способ 1. Войдите в личный кабинет Спутникового ТВ и на главной странице вы увидите баланс. Способ 2. Отправьте SMS на номер 9099 с номера МТС или +7 985 000-08-90 номера другого оператора. В SMS укажите «Баланс» и номер лицевого счёта. В ответ придёт SMS с суммой на балансе и датой следующего списания. Пример SMS: Баланс 01234567891 Как узнать номер лицевого счёта Воспользуйтесь формой на сайте . Для этого понадобятся номер смарт-карты и Chip ID приставки. Номера указаны на оборудовании.;Спутниковое ТВ
https://support.mts.ru/mts_stv/oplata/kak-proverit-istoriyu-platezhei-sputnikovogo-tv;Как проверить, поступил платёж за услуги Спутникового ТВ или нет;Войдите в личный кабинет Спутникового ТВ > раздел Финансы > Пополнения. Вы можете задать любой период и проверить поступление платежей.;Спутниковое ТВ
https://support.mts.ru/mts_stv/oplata/kak-vernut-oshibochnii-platyozh-za-oplatu-sputnikovogo-tv;Как вернуть ошибочный платёж за оплату Спутникового ТВ;Вернуть ошибочный платёж можно, если: у вас остался бумажный или электронный чек на счёте, который вы пополнили по ошибке, есть нужная сумма были указаны неправильно не более 3 цифр номера лицевого счёта были переставлены местами не более 4 цифр лицевого счёта с момента оплаты прошло не более 60 дней платили вы сами Чтобы вернуть ошибочный платёж 1. Придите в любой магазин МТС с паспортом и чеком, подтверждающим ошибочный платёж 2. В магазине заполните заявление на возврат средств По результатам рассмотрения деньги вернут на вашу банковскую карту или перенесут на ваш лицевой счёт Спутникового ТВ в течение 10 рабочих дней. Перенести платёж с баланса Спутникового ТВ МТС на баланс мобильного или городского номера МТС невозможно.;Спутниковое ТВ
https://support.mts.ru/mts_stv/oplata/zadolzhennost-za-uslugi-sputnikovogo-tv;Задолженность за услуги Спутникового ТВ;Если у вас есть задолженность за Спутниковое ТВ, погасить её можно любым удобным способом Советуем сохранять чеки и квитанции до зачисления платежа. Сбои при зачислении бывают очень редко, но в таких ситуациях платёжные документы ускорят возврат. Задолженность оплачена, но уведомления приходят Если вы оплатили задолженность меньше суток назад, это нормально. Информация о погашении долгов обновляется в системе за 24 часа. Пока это время не прошло, вам могут приходить уведомления о погашенной задолженности. Если вы оплатили задолженность больше суток назад, проверьте, правильно ли указаны в чеке или квитанции: название оператора связи тип услуги номер лицевого счёта Если всё в порядке, обратитесь техподдержку платёжной системы: при оплате в сервисах МТС  по телефону 8 800 250-23-20 или в любой магазин МТС при оплате в сторонних сервисах — по телефону, который указан в чеке или на терминале Если в чеке или квитанции вы нашли ошибки, воспользуйтесь инструкцией в статье Как вернуть ошибочный платёж за оплату Спутникового ТВ Поступают звонки с номера 8 800 250-98-90 С этого номера абоненты МТС получают автоматические голосовые напоминания о задолженности. Если вы пропустили звонок, перезвоните, чтобы узнать сумму долга. Звонок в домашнем регионе бесплатный. Мы напоминаем о задолженностях только владельцам счетов, на которых они появились. Другим клиентам эта информация не раскрывается. Приходят уведомления о чужой задолженности Сообщите нам удобным способом: через форму на сайте в любом магазине МТС с паспортом Мы всё проверим и прекратим присылать уведомления.;Спутниковое ТВ
https://support.mts.ru/mts_stv/garantiya-i-servisnoe-obsluzhivanie/garantiya-i-servisnoe-obsluzhivanie;Гарантия и сервисное обслуживание оборудования Спутникового ТВ;Бесплатному гарантийному обслуживанию подлежит оборудование, если: не истёк срок гарантии 12 месяцев нет признаков нарушения правил эксплуатации и хранения По гарантии мы отремонтируем оборудование или заменим его на новое, если оборудование не подлежит ремонту. Как проверить гарантийный срок оборудования Воспользуйтесь формой на сайте . Для этого понадобится Chip ID оборудования Куда сдать оборудование по гарантии Зависит от того, где вы покупали оборудование В магазине МТС или интернет-магазине МТС Принесите оборудование в ближайший магазин МТС . Мы примем неисправное оборудование и оформим заявку на замену, если она понадобится. Не в магазине МТС Принесите оборудование в сервисный центр . Для обращения в центр возьмите с собой: паспорт гарантийный талон чек, если он сохранился В центре проведут диагностику. В случае подтверждения неисправности по вине производителя вам заменят оборудование. При необходимости замены приставки, вы можете воспользоваться акцией «Выгодный обмен» Если рекомендации не помогли, свяжитесь с нами с номера любого оператора — 8 800 250-23-20 с мобильного телефона МТС — 0877;Спутниковое ТВ
https://support.mts.ru/mts_stv/lichnii-kabinet-sputnikovogo-tv/vozmozhnosti-lichnogo-kabineta-sputnikovogo-tv;Возможности личного кабинета Спутникового ТВ;В личном кабинете вы можете найти все данные о вашем аккаунте Спутникового ТВ и решить многие вопросы. Например: уточнить баланс проверить историю платежей оплатить услуги посмотреть название тарифа и сменить его подключить и отключить дополнительные пакеты посмотреть номер лицевого счёта добавить личные данные для более надёжной защиты своего аккаунта настроить уведомления в SMS и на электронную почту уточнить срок гарантийного обслуживания В личный кабинет Спутникового ТВ можно войти по номеру лицевого счёта или телефона, который вы указали в договоре. Как узнать номер лицевого счёта, смотрите в статье;Спутниковое ТВ
https://support.mts.ru/mts_stv/lichnii-kabinet-sputnikovogo-tv/kak-uznat-nomer-litsevogo-schyota-sputnikovogo-tv;Как узнать номер лицевого счёта Спутникового ТВ;Воспользуйтесь формой на сайте . Для этого понадобятся номер смарт-карты и Chip ID приставки. Номера указаны на оборудовании;Спутниковое ТВ
https://support.mts.ru/mts_stv/dobrovolnaya-blokirovka-i-pereoformlenie-dogovora/dobrovolnaya-blokirovka-sputnikovogo-tv;Добровольная блокировка Спутникового ТВ;Это способ на время приостановить доступ к Спутниковому ТВ, чтобы не платить за него, когда оно вам не нужно. Чтобы смотреть Спутниковое ТВ снова, не придётся заключать договор. Добровольную блокировку можно установить при соблюдении ряда условий: вы пользуетесь Спутниковым ТВ больше 1 месяца в ваш тариф входит только Спутниковое ТВ вы оформили договор как физлицо комплект оборудования выкуплен. Если он в аренде или вы оплачиваете его в рассрочку, установить добровольную блокировку не получится по вашему счёту нет других блокировок баланс счёта — положительный Если вы пользуетесь услугой Мультирум добровольная блокировка устанавливается сразу на все ТВ, подключённые к одной антенне. Проверить возможность установки добровольной блокировки, узнать её максимальный срок, установить и снять можно по телефону 0877 с номера МТС или 8 800 250-23-20 с номера другого оператора.;Спутниковое ТВ
https://support.mts.ru/mts_stv/dobrovolnaya-blokirovka-i-pereoformlenie-dogovora/pereoformlenie-dogovora-sputnikovogo-tv;Переоформление договора Спутникового ТВ;Договор на услуги Спутникового ТВ можно бесплатно переоформить на другого человека при условии, что на лицевом счёте нет задолженностей. Чтобы переоформить договор, текущий и будущий владелец должны вместе обратиться в любой магазин МТС . С собой нужно взять паспорта. На месте текущий и будущий владелец заполняют акт приёма-передачи. В течение 24 часов новому владельцу перейдут: номер лицевого счёта остаток денежных средств на счёте Снять остаток средств или вывести их для возврата прежнему владельцу не получится. Переоформление на наследника Переоформить договор на себя наследник может через 6 месяцев после смерти прежнего владельца. Наследнику нужно обратиться в любой магазин МТС , с собой нужно взять: паспорт свидетельство о вступлении в права наследования, выданное на имущество;Спутниковое ТВ
https://support.mts.ru/mts_stv/tarifi-i-paketi-tv-kanalov-sputnikovogo-tv/kak-izmenit-tarif-sputnikovogo-tv;Как изменить тариф Спутникового ТВ;Сменить тариф можно: в Личном кабинете Спутникового ТВ по контактном центре 8 800 250-23-20 Перейти на другой тариф бесплатно можно, если: вы переходите на более дорогой тариф вы переходите с годовой оплаты и ежемесячную В остальных случаях это стоит 100 руб. Ознакомиться с доступными тарифами можно на сайте МТС;Спутниковое ТВ
https://support.mts.ru/mts_stv/tarifi-i-paketi-tv-kanalov-sputnikovogo-tv/kak-podklyuchit-dopolnitelnie-paketi-tv-kanalov-;Как подключить дополнительные пакеты ТВ-каналов ;Подключить дополнительные пакеты можно в Личном кабинете Спутникового ТВ в разделе Услуги Доступны пакеты: Amedia Premium HD — фильмы и сериалы каналов Amedia Premium иAmedia hit HD, 200 ₽/мес «НАСТРОЙ КИНО!» — кинохиты, новинки и фильмы для всей семьи на каналах Кинопремьера, Кинохит, Киносемья, 239 ₽/мес «После полуночи» — 13 каналов 18+, среди которых Киноужас, Trash, «Русская ночь» и многие другие, 150 ₽/мес «Матч! Футбол» — весь футбол на каналах «Матч! Футбол 1», «Матч! Футбол 2», «Матч! Футбол 3», 380 ₽/мес канал «Матч! Премьер» — все матчи Российской Премьер-Лиги и Кубка России в прямом эфире, а также обзоры матчей лучших мировых лиг, 299 ₽/мес Плата за дополнительные пакеты ТВ-каналов списывается каждый месяц с лицевого счёта Спутникового ТВ.;Спутниковое ТВ
https://support.mts.ru/mts_stv/chasto-zadavaemie-voprosi/tehnicheskie-neispravnosti;Технические неисправности;При плохой погоде — подождите, вещание восстановится автоматически. Если погода хорошая, выполните ручной поиск каналов на ТВ-приставке, для САМ-модуля — автопоиск Если у вас телевизор LG и Philips, отключите функцию Автоматическое обновление каналов. С ней телевизор будет периодически сбрасывать настроенный список каналов и запускать поиск доступных цифровых каналов заново. Код Е16-4 Недостаточно средств на счёте. Пополните баланс и активируйте услугу на сайте Код Е102-4, код I102-4, код Е106-9, код E04-4, код E06-4 Некорректно установлена смарт-карта. Переустановите смарт-карту в оборудовании. Для САМ-модуля — дополнительно переустановите САМ-модуль в телевизоре Надпись «CI+ ERROR: Host Certificate Invalid-Expiried, Please Tune to DTV service – 16» Некорректные настройки. Установите в настройках телевизора правильную дату и время Надпись «Нет вещания», на приставке могут отображаться четыре восьмёрки: 8888 Некорректные настройки или плохие погодные условия При плохой погоде — подождите, вещание восстановится автоматически Если погода хорошая, проверьте корректность подключения соединительных кабелей приставки, переключён ли телевизор на соответствующий источник сигнала с помощью пульта от телевизора. Выполните ручной поиск каналов, для САМ-модуля — автопоиск Отображается белый экран, затем появляется шкала загрузки и код bE-1 Обратитесь в сервисный центр Код D101-0, код E50-32, код Е52-32 и надпись «Отсутствует сервис», надпись «Нет сервиса», код E48-32 и надпись «Нет сигнала», код E120-4, код E30-4 Проверьте подключение приставки к телевизору, соединение кабеля и отсутствие повреждений Код Е19-4: Подписка на данный канал истекла Проверьте наличие канала в новом канальном плане на сайте mts.ru и его доступность по тарифному плану. Если не помогло, активируйте услугу на сайте Код Е101-4. Карта не инициализирована Нужно выставить правильную дату и время на телевизоре. При отсутствии изменений рекомендуем выполнить обновление прошивки (firmware) телевизора на наиболее актуальную Код E133-4, код E38-32 Перезагрузите оборудование: выключите и включите питание Код Е33-4, код Е05-4 Проверьте, вставлена ли в декодер именно та смарт-карта, которая была получена при подключении услуги Код Е107-4 Проверьте корректность установки смарт-карты. Если не помогло, активируйте услугу на сайте Сверьте номер смарт-карты и Chip ID в Личном кабинете . Если не совпадает, обратитесь в контактный центр с номера любого оператора  — 8 800 250-23-20 , с мобильного телефона МТС — 0877 Отсутствует один или несколько каналов Проверьте наличие канала в новом канальном плане на сайте mts.ru и его доступность по тарифному плану. Если не помогло — выполните ручной поиск каналов, если не помогло — выполните сброс настроек до заводских Видео и звук не совпадают или не синхронизированы Сбросьте настройки до заводских, после чего для приставки выполните ручной поиск каналов, для САМ-модуля — автопоиск Некорректная цветность на всех каналах: контрастность, инверсия, перенасыщенные цвета, некорректная насыщенность цвета Возможно, некорректные настройки телевизора или соединения. Обратитесь к инструкции телевизора или на сайт производителя. Или для приставки используйте другой кабель или тип соединения. Например, HDMI вместо 3RCA: «тюльпаны», режим AV на телевизоре Изображение полностью или частично «рассыпается» на квадраты на большинстве каналов SD или на всех HD,происходит «замирание» картинки Некорректное разрешение или плохие погодные условия При плохой погоде — подождите, вещание восстановится автоматически. Если погода хорошая, на HD-каналах для приставок Avit S2-3900 уменьшите разрешение нажатием зеленой кнопки При переключении уровень звука одного канала значительно выше другого, не устраивает уровень громкости на одном из каналов: слишком громко или тихо Отрегулируйте звук самостоятельно с помощью изменения уровня громкости на телевизоре или приставке. Или воспользуйтесь функцией выравнивания звука на телевизоре при её наличии. Воспользуйтесь инструкцией к телевизору Есть изображение, но отсутствует звук на некоторых каналах Необходимо отрегулировать звук с помощью изменения уровня громкости на телевизоре или приставке. Если не помогло — сбросьте настройки до заводских , после чего для приставки выполните ручной поиск каналов, для САМ-модуля — автопоиск Трансляция каналов на иностранном языке Переключите звуковую дорожку, если вещание ведётся на нескольких языках для приставки: на пульте нажмите кнопку AUDIO, выберите необходимый язык, нажмите ОК для САМ-модуля: переключать аудиодорожки можно только через меню телевизора. Обратитесь к инструкции телевизора, в раздел с описанием выбора аудиодорожки Программа передач не совпадает по времени Обновите настройки для приставки: проверьте часовой пояс в приставке, при необходимости задайте актуальные параметры, далее перезагрузите оборудование и выполните ручной поиск каналов для САМ-модуля: установите корректную дату, время и часовой пояс в телевизоре, затем выполните автопоиск Надпись «Сигнал закодирован или слаб» Неполадки со смарт-картой. Не выключая телевизора, извлеките и снова вставьте CAM-модуль, а также проверьте правильность установки карты: смарт-карта должна быть вставлена полностью, металлическими контактами в сторону, на которой изображён телевизор Надпись «Сверхток на антенне» Повреждение или замыкание. В пределах помещения проверьте подключение между приставкой и антенной на предмет: повреждения антенного кабеля или короткого замыкания в нём: соприкосновение оплётки и центральной жилы пересечения с силовыми токоведущими линиями Надпись «Аутентификация» или «Ошибка аутентификации» на экране телевизора Некорректные настройки. Установите в настройках телевизора текущую дату и время или «АВТО». Извлекать САМ-модуль не обязательно Транслируются только федеральные каналы, остальные закодированы Обратитесь в контактный центр с номера любого оператора  — 8 800 250-23-20 , с мобильного телефона МТС — 0877 На экране отображается только информация о каналах, вещания нет Сбросьте настройки до заводских , после чего для приставки выполните ручной поиск каналов, для САМ-модуля — автопоиск Чёрно-белое изображение или цветные полосы Проверьте подключение приставки к телевизору, соединение кабеля и отсутствие повреждений Низкое качество картинки на некоторых каналах: картинка нечёткая, расплывчатая или смазанная, «пикселизация», мелкие квадраты Некорректное разрешение или плохие погодные условия При плохой погоде — подождите, вещание восстановится автоматически. Если погода хорошая, на HD-каналах для приставок Avit S2-3900 уменьшите разрешение нажатием зеленой кнопки Низкое качество звука: треск, шум, наводки и прочее Возможно некорректное соединение или повреждение аудиокабеля. Проверьте качество соединения аудиокабеля приставки и телевизора. При необходимости замените кабель на другой Низкий уровень качества и мощности сигнала на каналах, низкий уровень качества сигнала, мощность в норме Возможно некорректное соединение или повреждение кабеля, штекера или штекер-кабеля Рекомендуемые параметры уровня качества и мощности сигнала — не менее 55% Проверьте: целостность коаксиального кабеля соединение разветвителя и сплиттера при его наличии присоединение штекера к приставке качество соединения штекер-кабеля Кратковременное прерывание трансляции и последующее самовосстановление сигнала Возможны перепады напряжения Если в момент отсутствия трансляции отключаются другие электроприборы или моргает освещение — обратитесь в коммунальные структуры Если перепада напряжения нет, потребуется вызов мастера или обращение в сервисный центр Изображение не на весь экран Каналы «Индия», «Русский детектив» и «Русский бестселлер» вещаются не в формате 16:9. Если экран вашего телевизора в этом формате, то изображение может занимать не всю его площадь Телегид не загружается Обновите настройки для приставки: проверьте часовой пояс в приставке, при необходимости задайте актуальные параметры, далее перезагрузите оборудование и выполните ручной поиск каналов для САМ-модуля: установите корректную дату, время и часовой пояс в телевизоре, затем выполните автопоиск Забыл ПИН-код или стандартный не подходит Обратитесь в контактный центр с номера любого оператора  — 8 800 250-23-20 , с мобильного телефона МТС — 0877 Телевизор перестал показывать каналы спутникового ТВ, на экране появилась надпись «Нет сигнала» При плохой погоде — подождите, вещание восстановится автоматически. Если погода хорошая: Проверьте корректность подключения соединительных кабелей приставки Проверьте правильность выбора режима отображения каналов и звука на телевизоре. Для кабеля типа «тюльпан» режим должен быть AV или Composite, для кабеля типа HDMI — HDMI. Выбранный HDMI-порт для подключения приставки должен соответствовать выбранному порту HDMI для отображения на телевизоре Если все кабели подключены верно, приставка включена и выбран правильный режим на телевизоре, проверьте, нет ли на антенном кабеле повреждений и подключён ли он к конвертеру, установленному на спутниковой антенне Перезагрузите приставку, отключив и включив питание через одну минуту Если все предыдущие проверки не помогли выявить причину отсутствия сигнала, для продолжения диагностики обратитесь в контактный центр МТС с номера любого оператора  — 8 800 250-23-20 , с мобильного телефона МТС — 0877 На просматриваемых каналах нет звука Если вы используете подключение через кабель типа «тюльпан», вам необходимо убедиться в правильном подключении кабеля на приставке и телевизоре. На приставке кабель должен быть подключен в разъем AV, на телевизоре — в разъем Composite с соблюдением цветовой разметки кабеля и разъемов на телевизоре Если оборудование подключено корректно, необходимо выполнить повторный поиск каналов Для наилучшего качества звука и изображения рекомендуется использовать соединение приставки с телевизором посредством кабеля HDMI, если ваш телевизор поддерживает этот тип разъёма Если не работает пульт Проверьте работоспособность батареек и правильность их установки Если батарейки в рабочем состоянии, выполните сброс настроек пульта на заводские значения. Для этого нужно одновременно нажать на кнопки Настройки и 0 и держать 5 секунд, светодиодный индикатор должен мигнуть 3 раза Если действия не помогли, необходимо заменить пульт на новый Если гарантийный срок не истёк, вы можете обратиться в один из авторизованных сервисных центров в России. Будет произведена диагностика. В случае подтверждения наличия неисправности по вине производителя — замена оборудования Приобрести новый пульт вы можете в одном из магазинов МТС;Спутниковое ТВ
https://support.mts.ru/mts_stv/yuridicheskie-dokumenti/yuridicheskie-dokumenti;Юридические документы;Условия оказания услуг Спутникового ТВ МТС Условия оказания услуг связи и другие документы можно посмотреть на сайте МТС Условия оказания услуг Cпутникового телевидения ЦТВ (действуют с 01.06.2023) Соглашение ПЭП Архив Условия оказания услуг Cпутникового телевидения ЦТВ (действуют с 10.04.2017) Условия оказания услуг Cпутникового телевидения ЦТВ (действуют с 17.06.2016 по 09.04.2017) Договор об оказании услуг Cпутникового ТВ Договор об оказании услуг Спутникового ТВ (действует с 09.01.2017 по 28.06.2017) Условия оказания услуг Cпутникового телевидения ЦТВ (действуют с 01.11.2020) Договор об оказании услуг подвижной связи и Спутникового ТВ Единые условия оказания услуг подвижной связи МТС и услуг Cпутникового телевидения ЦТВ (действуют с 28.03.2016 по 18.04.2017) Оферта по использованию услуги «Видео по запросу» в Спутниковом МТС ТВ Правила участия в акции Правила участия в акции_Год на максимуме (действуют по 31.01.2025) Правила участия в акции Тариф №12 (действуют с 26.12.2023) Правила предоставления услуги «Мультирум» (действуют c 06.06.2022 г.) Правила участия в акции_Все просто и выгодно. Годовой (действуют по 31.01.2025) Правила участия в акции Выгодный обмен (действуют с 30.11.2023) Правила участия в акции Максимум кино (действует с 6.12.2023) Архив Правила участия в акции «Весь МТС Экстра» (действуют с 07.08.2023 г. по 25.12.2023 г.) Правила участия в акции «Выгодный обмен» (действуют c 07.08.2023 г.) Правила участия в акции «Все просто и выгодно! Годовой» (действуют с 07.08.2023 г. по 27.11.2023 г.) Правила участия в акции «Год на максимуме!» (действуют с 07.08.2023 г. по 27.11.2023 г.) Правила участия в акции «Расходование кешбэка на услуги Спутникового ТВ» (действуют с 28.12.2022 г.) Правила участия в акции «Год на максимуме» (действуют с 01.08.2022 г.) Правила участия в акции «Весь МТС Экстра» (действуют с 18.07.2022 г.) Правила участия в акции «Выгодный обмен» (действуют c 06.04.2022 г.) Правила участия в акции «Все просто и выгодно! Годовой» (действуют с 01.03.2022 г.) Правила участия в акции «Настрой кино. Промо 2022» (действуют с 01.06.2022) Правила участия в акции «Удачный обмен» (действуют с 19.07.2022 г.) Правила участия в акции «Весь МТС Экстра» (действуют до 18.07.2022 г.) Правила участия в акции «Много кино» (действуют с 10.12.2021 г.) Правила участия в акции «СТВ по подписке» (действуют с 10.12.2021 г.) Правила участия в акции «Перевод на HEVC» (действуют с 01.01.2022 г.) Правила участия в акции «Все просто и выгодно!» (действуют с 01.03.2022 г.) Порядок и условия предоставления услуги «Обещанный платеж» (действуют с 06.10.2021 г.) Правила участия в акции «Весь МТС Экстра» (действуют с 23.09.2021 г.) Правила участия в акции «Сезон скидок 2.0» (действуют с 20.08.2021 г.) Правила участия в акции по расходованию кэшбэка на услуги Спутникового ТВ МТС на территории всех регионов ПАО МТС (действуют с 27.07.2021 г.) Правила участия в акции «Весь МТС Полный дом» (действуют с 13.04.2021 г.) Правила участия в акции «Весь МТС Экстра» (действуют с 13.04.2021 г.) Правила участия в акции «Сезон скидок» (действуют с 13.04.2021 г.) Правила участия в акции «Сезон скидок с монтажом» (действуют с 01.04.2021 г.) Правила участия в акции «Весь МТС Экстра» (с монтажом) (действуют с 01.04.2021 г.) Правила участия в акции «Сезон скидок» (действуют с 01.04.2021 г.) Правила участия в акции «Весь МТС Экстра» (действуют с 01.04.2021 г.) Правила участия в акции «Весь МТС Экстра» (действуют с 17.11.2020 г.) Правила участия в акции «Сезон скидок» Правила участия в акции «Сезон скидок с монтажом» (действуют с 01.10.2020 г.) Правила участия в акции «Весь МТС Экстра (с монтажом)» (действуют с 17.11.2020 г.) Полгода в подарок для абонентов МГТС Правила участия в акции «Выгодное комбо (с монтажом)» (действуют с 30.09.2020 г.) Правила участия в акции «Выгодное комбо» (действуют с 30.09.2020 г.) Правила участия в акции «Выгодное комбо» (действуют с 01.09.2020 г.) Правила участия в акции «Выгодное комбо (с монтажом)» (действуют с 23.04.2020 г.) Правила участия в акции «Сезон скидок» Правила участия в акции «Сезон скидок с монтажом» (действуют с 01.08.2020 г.) Правила участия в акции «Выгодное комбо» (действуют с 21.04.2020 г.) Правила участия в акции «Сезон скидок с монтажом» Правила участия в акции «Вместе-не роскошь! + монтаж 3.0» (действуют с 01.04.2020 г.) Правила участия в акции «Вместе-не роскошь! + монтаж 3.0» (действуют с 01.02.2020 г.) Правила участия в акции «Вместе-не роскошь!» (действуют с 01.10.2019 г.) Правила участия в акции «Вместе-не роскошь! + монтаж 3.0» (действуют с 01.11.2019 г.) Правила участия в акции «Вернём 3990! + монтаж 3.0» (действуют с 01.02.2020 г.) Правила участия в акции «Вернём 3990! + монтаж 3.0» (действуют с 01.11.2019 г.) Правила участия в акции «Вернём 3990!» (действуют с 01.10.2019 г.) Правила участия в акции «Мульти-Регион» (действуют с 24.12.2018 г.) Правила участия в акции «Полгода за полцены» (действуют с 24.09.2018 г.) Правила участия в акции «Весна красна» (действуют с 01.01.2019 г.) Правила участия в акции «Спутниковое ТВ больше не роскошь» (действуют с 01.01.2019 г.) Правила участия в акции «Делим на 10» (действуют с 01.01.2019 г.) Правила участия в акции «Делим на 10 new» (действуют с 01.01.2019 г.) Правила участия в акции «Весна красна» (действуют с 01.03.2018 г.) Правила участия в акции «Лето-время футбола» (действуют с 15.05.2018 г.) Правила участия в акции «Делим на 10 new» (действуют с 01.10.2017 г. по 31.03.2018 г.) Правила участия в акции «Спутниковое ТВ больше не роскошь» (действуют с 17.10.2017 г. по 28.02.2018 г.) Правила участия в акции «Делим на 10» (действуют с 16.10.2017 г. по 28.02.2018 г.) Правила участия в акции «Smart Спутник» (действуют с 24.04.2017 г. по 28.02.2018 г.) Правила участия в акции «Кино за 0» (действует 11.12.2017 г. по 31.01.2018 г.) Правила участия в акции «Сказки для взрослых» (действуют с 16.10.2017 г. по 30.11.2017 г.) Правила участия в акции «Лёгкий старт» (действуют с 01.08.2017 г. по 31.10.2017 г.) Правила участия в акции «Спутниковое ТВ больше не роскошь» (действуют с 17.10.2017 г. по 27.11.2017 г.) Правила участия в акции Делим на 10 (действуют с 01.08.2017 г. по 15.10.2017 г.) Правила участия в акции Делим на 10 new (действуют с 01.10.2017 г. по 15.10.2017 г.) Правила участия в акции «Оборудование за 0. Рестарт» (действуют с 16.10.2017 г.) Правила участия в акции «Оборудование за 0» (действуют с 16.10.2017 г.) Правила участия в акции «Оборудование за 0. Рестарт» (действуют с 01.08.2017 г. по 31.08.2017 г.) Правила участия в акции «Выгодный обмен» (действуют с 12.07.2017 г. по 31.08.2017 г.) Правила участия в акции «Лёгкий старт» (действуют с 01.02.2017 г. по 31.07.2017 г.) Правила участия в акции «Выгодный обмен» (действуют с 15.05.2017 г. по 01.06.2017 г.) Правила участия в акции «Оборудование за 0. Рестарт» (действуют с 01.10.2016 г. по 31.01.2017 г.) Правила участия в акции «Лёгкий старт» (действуют с 01.02.2017 г. по 26.03.2017 г.) Правила участия в акции «Лёгкий старт» (действуют с 01.09.2016 г. по 31.01.2017 г.) Правила участия в акции «Новогодний кипопад» (действуют с 06.12.2016 г. по 31.01.2017 г.) Правила участия в акции «Своим ещё дешевле» (действуют с 01.10.2016 г. по 31.01.2017 г.) Правила участия в акции «Новогодний кипопад» (действуют с 15.11.2016 г.) Правила участия в акции «Оборудование за 0. Рестарт» (действуют с 01.10.2016 г.) Правила участия в акции «Королевский расклад» Правила участия в акции «Своим дешевле» Правила участия в акции «Оборудование за 0» (действуют с 01.10.2016 г. по 15.10.2017 г.) Правила участия в акции «Оборудование за 0» (действуют с 01.09.2016 г.) Правила участия в акции «Оборудование за 0» (действуют с 01.08.2016 г.) Правила участия в акции «Оборудование за 0» (действуют с 01.07.2016 г.) Правила участия в акции «Своим ещё дешевле» (действуют с 01.02.2017 г. по 31.07.2017 г.) Правила участия в акции «Оборудование за 0. Рестарт» (действуют с 01.02.2017 г. по 31.07.2017 г.) Правила участия в акции «Оборудование за 0» (действуют с 04.04.2016 г.) Бланки заявлений Сервисные операции На подтверждение и изменение данных Заявление На предоставление сервисных услуг Акт приема-передачи прав и обязанностей по договору На расторжение Договора и возврат ДС_СТВ Доверенность Доверенность для представительства перед МТС ФЛ Претензии Заявление Бланк претензии Обработка персональных данных Политика обработки персональных данных в ООО СТВ МТС Политика обработки персональных данных в ООО ЦТВ Для самозанятых Договор возмездного оказания услуг 01.12.2022 Архив Публичная оферта (самозанятый партнер) от 14.07.2022 Партнёры Перечень партнёров ЦТВ: Наименование Юридический адрес ООО «СТВ МТС» 127051, г. Москва, б-р Петровский, д.12, стр.3 ПАО «МТС» 109147, г. Москва, ул. Марксистская, д.4 ПАО «МТС БАНК» 115432, г. Москва, пр-кт Андропова, д. 18, к.1 ООО «АктивБизнесКонсалт» 117312, г. Москва, ул. Вавилова, д.19 ООО «Кредитэкспресс Финанс» 127055, г. Москва, ул. Бутырский Вал, д.68/70, стр.1 ООО «КА ЦЕНТР ЮСБ ЮФО» 350911, Краснодарский Край, г. Краснодар, ул. Трамвайная, д. 25 ООО «А. СТОРМ» 121596, г. Москва, ул. Горбунова, д. 2, стр. 3 ООО «НСВ» 117342, г. Москва , ул. Бутлерова, д. 17 ООО «Коммерческий банк ВРБ» 150040, г. Ярославль, ул. Свердлова, д.34 АО «РТК» 109147, г. Москва, ул. Воронцовская, д.5, стр. 2 Перечень партнёров размещается в соответствии с п. 3.4. Условий оказания услуг спутникового телевидения ЦТВ;Спутниковое ТВ
